order_id,customer_id,channel,order_date,total_amount,status
O014261,C01199,ECサイト,2025-01-22,364500,完了
O014262,C00653,直営店,2024-11-04,232900,完了
O014263,C04644,直営店,2023-06-09,338100,完了
O014264,C03685,ECサイト,2022-09-20,276200,完了
O014265,C01180,ECサイト,2022-09-04,321000,完了
O014266,C02227,販売代理店,2023-03-03,258600,完了
O014267,C02099,直営店,2024-06-17,296100,完了
O014268,C01948,販売代理店,2022-04-20,25400,キャンセル
O014269,C03013,直営店,2022-04-10,382300,完了
O014270,C02730,直営店,2022-11-05,132600,完了
O014271,C01952,直営店,2023-12-26,174500,完了
O014272,C01164,ECサイト,2022-07-29,305600,キャンセル
O014273,C01876,直営店,2022-09-25,526000,完了
O014274,C02093,販売代理店,2024-09-19,527700,完了
O014275,C04372,直営店,2023-04-28,671100,完了
O014276,C00883,ECサイト,2022-07-15,166200,完了
O014277,C04944,直営店,2024-09-19,387800,処理中
O014278,C03345,販売代理店,2025-01-14,24800,キャンセル
O014279,C00714,販売代理店,2022-10-25,348000,完了
O014280,C00140,ECサイト,2024-08-02,360100,完了
O014281,C01293,直営店,2024-11-02,206200,キャンセル
O014282,C03535,ECサイト,2023-06-08,405100,完了
O014283,C00125,ECサイト,2025-01-20,125200,完了
O014284,C02365,販売代理店,2024-02-13,321100,完了
O014285,C02698,販売代理店,2023-06-12,290100,完了
O014286,C02541,販売代理店,2024-08-28,326800,完了
O014287,C01319,ECサイト,2022-12-06,137700,完了
O014288,C01275,販売代理店,2022-10-17,187600,完了
O014289,C00705,ECサイト,2023-06-22,73000,完了
O014290,C02643,直営店,2022-11-15,51100,完了
O014291,C00658,ECサイト,2024-06-23,112000,完了
O014292,C01186,ECサイト,2022-09-07,532200,完了
O014293,C02344,ECサイト,2025-01-08,24600,完了
O014294,C02620,ECサイト,2022-03-31,181800,完了
O014295,C03577,ECサイト,2023-09-23,253700,完了
O014296,C01799,ECサイト,2024-12-31,88200,完了
O014297,C01617,販売代理店,2025-01-30,462800,完了
O014298,C03679,ECサイト,2023-10-09,420000,完了
O014299,C01280,直営店,2022-07-09,196600,処理中
O014300,C03654,直営店,2024-05-19,65400,完了
O014301,C02015,ECサイト,2024-12-21,244000,処理中
O014302,C03578,直営店,2024-09-24,193200,完了
O014303,C01338,販売代理店,2023-06-06,201900,完了
O014304,C02719,ECサイト,2024-05-09,341900,完了
O014305,C03479,販売代理店,2023-06-04,7200,完了
O014306,C04383,直営店,2023-10-13,149400,キャンセル
O014307,C03354,販売代理店,2024-10-18,515400,完了
O014308,C01917,販売代理店,2023-02-24,330700,完了
O014309,C04386,販売代理店,2024-02-03,152800,完了
O014310,C01360,直営店,2024-06-16,211700,キャンセル
O014311,C03103,ECサイト,2022-07-04,442000,完了
O014312,C04384,販売代理店,2022-05-31,44400,完了
O014313,C00338,販売代理店,2024-01-14,285900,完了
O014314,C02081,ECサイト,2022-07-25,414500,完了
O014315,C00977,販売代理店,2024-08-13,339700,完了
O014316,C04219,ECサイト,2024-07-28,453400,完了
O014317,C02297,ECサイト,2022-10-28,331300,完了
O014318,C02061,ECサイト,2023-02-12,92200,完了
O014319,C04293,ECサイト,2023-11-09,460300,完了
O014320,C02348,ECサイト,2024-06-28,156000,完了
O014321,C00194,ECサイト,2023-10-21,322100,完了
O014322,C03766,直営店,2024-04-07,90600,完了
O014323,C03416,販売代理店,2022-09-08,477600,完了
O014324,C00264,ECサイト,2024-06-23,374800,完了
O014325,C01754,直営店,2023-02-14,169000,完了
O014326,C03468,販売代理店,2022-07-01,74400,完了
O014327,C04583,ECサイト,2022-09-19,13800,完了
O014328,C04011,ECサイト,2025-03-04,335600,完了
O014329,C04615,直営店,2024-04-21,144200,完了
O014330,C04176,販売代理店,2025-02-03,235200,完了
O014331,C01089,ECサイト,2024-02-17,113400,完了
O014332,C02850,直営店,2024-12-23,428300,完了
O014333,C01528,販売代理店,2023-10-15,255200,完了
O014334,C00337,直営店,2025-02-14,73000,完了
O014335,C00127,直営店,2023-07-05,286100,完了
O014336,C03702,ECサイト,2024-09-24,21600,完了
O014337,C04235,ECサイト,2022-04-07,341900,完了
O014338,C02247,直営店,2023-04-19,72400,完了
O014339,C01610,ECサイト,2023-06-21,330800,完了
O014340,C02931,販売代理店,2023-05-29,143900,処理中
O014341,C04841,直営店,2023-11-23,48300,完了
O014342,C03528,販売代理店,2022-06-23,551300,完了
O014343,C01255,ECサイト,2024-05-18,158900,完了
O014344,C01896,直営店,2025-03-25,283200,完了
O014345,C04783,ECサイト,2024-02-24,214700,完了
O014346,C03024,ECサイト,2023-11-21,208400,完了
O014347,C01036,直営店,2023-07-05,161700,完了
O014348,C03806,ECサイト,2022-10-05,129800,完了
O014349,C04738,販売代理店,2024-07-26,548100,完了
O014350,C03395,直営店,2022-10-14,29400,完了
O014351,C04487,販売代理店,2024-11-01,318300,完了
O014352,C00273,直営店,2025-02-22,422600,完了
O014353,C01608,販売代理店,2023-08-05,262000,完了
O014354,C03494,ECサイト,2022-12-15,349900,完了
O014355,C03557,販売代理店,2023-11-25,160900,処理中
O014356,C01014,直営店,2022-04-19,349400,完了
O014357,C00318,直営店,2024-10-11,261200,完了
O014358,C04002,ECサイト,2022-08-20,405300,処理中
O014359,C00315,直営店,2024-01-26,321000,完了
O014360,C04561,直営店,2023-07-15,93400,完了
O014361,C03480,販売代理店,2022-06-23,78000,完了
O014362,C03382,ECサイト,2024-05-22,344800,キャンセル
O014363,C04239,販売代理店,2024-01-02,24300,完了
O014364,C00964,販売代理店,2024-07-16,463100,完了
O014365,C03147,販売代理店,2023-10-20,506800,キャンセル
O014366,C04937,直営店,2023-06-05,355500,完了
O014367,C04668,販売代理店,2023-02-28,490900,処理中
O014368,C03145,販売代理店,2024-07-25,213000,完了
O014369,C04126,ECサイト,2024-07-08,100800,完了
O014370,C01485,ECサイト,2024-02-29,49800,完了
O014371,C04341,販売代理店,2024-06-10,308400,完了
O014372,C01307,直営店,2024-12-01,285700,完了
O014373,C01000,ECサイト,2022-12-13,250600,完了
O014374,C02952,直営店,2024-03-21,15800,完了
O014375,C03708,販売代理店,2022-07-19,128300,完了
O014376,C03728,直営店,2025-02-03,7300,キャンセル
O014377,C00149,ECサイト,2023-03-05,274700,完了
O014378,C01859,ECサイト,2024-11-12,287200,完了
O014379,C04307,直営店,2022-04-06,378100,完了
O014380,C03755,ECサイト,2023-01-05,377800,完了
O014381,C03708,ECサイト,2023-06-05,95900,処理中
O014382,C01315,直営店,2023-04-22,289200,完了
O014383,C01422,販売代理店,2023-10-14,160000,完了
O014384,C00918,ECサイト,2024-09-11,214000,完了
O014385,C01541,ECサイト,2023-08-02,118400,完了
O014386,C00452,ECサイト,2022-05-24,49800,処理中
O014387,C02970,直営店,2025-01-31,73000,完了
O014388,C00253,ECサイト,2022-03-31,162900,完了
O014389,C03143,直営店,2024-02-07,88200,完了
O014390,C03382,販売代理店,2024-05-31,373500,処理中
O014391,C02945,ECサイト,2024-04-13,296100,完了
O014392,C00617,ECサイト,2023-02-05,304200,処理中
O014393,C04473,販売代理店,2022-07-10,28900,完了
O014394,C01252,直営店,2024-11-25,359800,完了
O014395,C00136,直営店,2022-11-14,396800,完了
O014396,C01821,販売代理店,2022-12-02,142400,完了
O014397,C03326,ECサイト,2022-12-14,354200,完了
O014398,C02005,販売代理店,2024-07-08,343100,完了
O014399,C04427,ECサイト,2023-05-21,111200,完了
O014400,C02099,販売代理店,2025-03-17,109800,処理中
O014401,C00260,販売代理店,2024-06-30,208000,完了
O014402,C00345,販売代理店,2023-01-02,206000,完了
O014403,C01812,直営店,2023-12-27,200800,完了
O014404,C03972,販売代理店,2024-02-19,95500,完了
O014405,C01587,販売代理店,2024-04-07,116400,完了
O014406,C01676,ECサイト,2024-05-28,268700,完了
O014407,C04497,販売代理店,2024-10-18,306300,完了
O014408,C02843,直営店,2023-12-23,314500,完了
O014409,C04287,直営店,2022-06-11,35200,完了
O014410,C00834,販売代理店,2023-09-01,239300,完了
O014411,C03869,販売代理店,2023-12-23,16000,処理中
O014412,C03431,直営店,2024-04-22,153300,完了
O014413,C00279,販売代理店,2022-05-08,335800,完了
O014414,C04345,直営店,2025-03-08,134000,完了
O014415,C01321,直営店,2023-08-11,337000,完了
O014416,C01610,直営店,2023-05-16,611100,完了
O014417,C01313,直営店,2022-06-02,253300,完了
O014418,C03378,直営店,2023-05-04,199100,完了
O014419,C01144,販売代理店,2023-10-03,49200,完了
O014420,C02287,販売代理店,2022-10-30,402000,完了
O014421,C04577,ECサイト,2022-06-19,216900,完了
O014422,C01435,販売代理店,2024-06-20,341100,完了
O014423,C04985,ECサイト,2022-09-09,36600,完了
O014424,C03204,販売代理店,2023-05-02,28000,完了
O014425,C04121,直営店,2022-04-21,96700,完了
O014426,C02302,直営店,2024-12-24,247600,完了
O014427,C00363,直営店,2024-05-04,476000,完了
O014428,C02162,ECサイト,2022-09-08,198300,完了
O014429,C00751,販売代理店,2023-08-22,135800,完了
O014430,C03047,直営店,2024-07-10,230000,完了
O014431,C02872,販売代理店,2025-03-22,98000,完了
O014432,C01303,販売代理店,2023-02-26,128800,処理中
O014433,C04643,販売代理店,2022-11-18,93200,完了
O014434,C02887,ECサイト,2022-06-06,129600,完了
O014435,C04173,販売代理店,2023-03-09,401900,完了
O014436,C04721,販売代理店,2022-10-20,269000,完了
O014437,C01906,販売代理店,2022-11-16,272500,完了
O014438,C04846,ECサイト,2022-07-02,81400,完了
O014439,C02094,直営店,2022-05-18,417700,完了
O014440,C03161,直営店,2024-11-28,554400,完了
O014441,C02699,直営店,2023-01-21,66000,完了
O014442,C03069,ECサイト,2025-02-09,210900,完了
O014443,C02248,直営店,2023-01-18,228400,完了
O014444,C02286,販売代理店,2025-02-22,144500,完了
O014445,C02835,ECサイト,2024-05-30,94800,キャンセル
O014446,C00639,直営店,2023-03-30,468000,処理中
O014447,C01734,販売代理店,2023-12-02,87600,完了
O014448,C01948,ECサイト,2024-02-05,596700,完了
O014449,C01105,直営店,2024-05-15,245200,完了
O014450,C03864,直営店,2025-02-13,122400,完了
O014451,C00070,直営店,2023-11-28,115000,完了
O014452,C03354,ECサイト,2023-03-11,97500,完了
O014453,C02976,販売代理店,2023-05-11,202700,完了
O014454,C03237,直営店,2024-06-20,369200,完了
O014455,C00928,ECサイト,2024-04-26,208900,完了
O014456,C03978,ECサイト,2023-07-12,418900,処理中
O014457,C04787,販売代理店,2023-06-21,166800,完了
O014458,C04496,販売代理店,2022-05-30,119400,完了
O014459,C04205,販売代理店,2024-03-25,14600,完了
O014460,C03045,販売代理店,2023-05-06,220500,完了
O014461,C02911,直営店,2024-08-02,234900,完了
O014462,C04586,ECサイト,2024-06-04,372400,完了
O014463,C03305,ECサイト,2024-06-02,354900,完了
O014464,C00724,直営店,2023-04-01,82800,完了
O014465,C02889,ECサイト,2023-06-09,209400,完了
O014466,C02851,販売代理店,2024-03-19,132800,完了
O014467,C00706,直営店,2023-08-17,388700,完了
O014468,C04427,ECサイト,2023-10-24,350400,完了
O014469,C04628,ECサイト,2024-02-22,296500,完了
O014470,C01465,直営店,2022-05-23,374100,完了
O014471,C00259,直営店,2023-04-15,60000,キャンセル
O014472,C00570,ECサイト,2024-06-15,116100,完了
O014473,C01524,直営店,2022-06-26,624600,完了
O014474,C00683,ECサイト,2022-04-24,432800,キャンセル
O014475,C03770,販売代理店,2022-03-31,195800,完了
O014476,C03266,ECサイト,2024-07-14,29200,完了
O014477,C03524,直営店,2024-01-24,635900,完了
O014478,C00917,ECサイト,2023-09-30,250800,完了
O014479,C02819,直営店,2025-03-01,102300,完了
O014480,C01622,販売代理店,2025-01-06,52800,完了
O014481,C02207,ECサイト,2025-03-05,154000,完了
O014482,C02978,直営店,2023-04-10,159600,完了
O014483,C04040,ECサイト,2024-09-29,294300,完了
O014484,C04497,直営店,2022-04-16,290000,完了
O014485,C03698,直営店,2025-02-19,192700,完了
O014486,C04685,直営店,2024-01-01,112000,完了
O014487,C00496,ECサイト,2023-05-14,226700,完了
O014488,C00455,販売代理店,2024-06-02,92000,処理中
O014489,C02510,販売代理店,2024-03-05,28900,完了
O014490,C03395,販売代理店,2022-07-01,222200,完了
O014491,C02871,直営店,2025-02-09,66900,完了
O014492,C03655,直営店,2024-01-11,54600,完了
O014493,C04345,ECサイト,2023-10-13,495600,完了
O014494,C01080,販売代理店,2023-10-24,23000,完了
O014495,C04558,販売代理店,2024-03-29,161000,完了
O014496,C04850,販売代理店,2022-12-17,128800,完了
O014497,C01820,ECサイト,2024-09-09,77600,完了
O014498,C00178,直営店,2025-02-10,344100,完了
O014499,C02895,ECサイト,2024-11-25,48000,完了
O014500,C02688,直営店,2023-04-15,568300,完了
O014501,C00659,直営店,2024-11-03,63600,完了
O014502,C04387,直営店,2023-05-11,123000,完了
O014503,C03929,ECサイト,2023-09-24,36400,完了
O014504,C03639,直営店,2024-11-03,7300,完了
O014505,C01062,ECサイト,2023-04-23,95700,完了
O014506,C03361,ECサイト,2024-09-25,168500,完了
O014507,C04243,ECサイト,2024-09-05,200500,キャンセル
O014508,C01978,直営店,2022-04-25,115600,完了
O014509,C04397,販売代理店,2022-04-07,124400,完了
O014510,C03523,販売代理店,2024-05-18,321000,完了
O014511,C04573,直営店,2024-07-30,344800,完了
O014512,C02208,ECサイト,2023-10-03,43000,処理中
O014513,C01867,ECサイト,2024-07-20,245400,処理中
O014514,C03577,販売代理店,2023-06-16,294900,キャンセル
O014515,C00330,直営店,2023-09-29,67200,キャンセル
O014516,C04147,直営店,2024-01-26,204700,完了
O014517,C04559,ECサイト,2023-06-30,338700,完了
O014518,C01272,販売代理店,2024-05-28,256800,完了
O014519,C00818,ECサイト,2024-11-23,409600,完了
O014520,C01699,直営店,2024-07-05,44700,完了
O014521,C00641,直営店,2023-02-15,290100,完了
O014522,C03793,直営店,2023-11-08,193900,完了
O014523,C04666,直営店,2024-12-02,191100,完了
O014524,C02766,直営店,2022-12-10,133300,完了
O014525,C04337,直営店,2023-10-10,97500,完了
O014526,C04976,販売代理店,2022-08-03,397900,完了
O014527,C04722,直営店,2023-09-20,436300,処理中
O014528,C04341,直営店,2024-10-06,361700,完了
O014529,C00541,直営店,2024-06-18,304400,完了
O014530,C00758,販売代理店,2023-03-15,185000,完了
O014531,C02096,販売代理店,2022-12-16,21400,完了
O014532,C04238,直営店,2022-10-14,470400,処理中
O014533,C04573,直営店,2023-01-14,301200,完了
O014534,C03826,販売代理店,2023-06-26,209800,完了
O014535,C02255,直営店,2024-07-08,329500,完了
O014536,C00568,販売代理店,2024-03-17,39600,完了
O014537,C01234,ECサイト,2024-11-30,435200,完了
O014538,C00329,ECサイト,2024-10-24,217000,処理中
O014539,C00795,直営店,2022-06-07,167200,完了
O014540,C02397,販売代理店,2024-01-01,37800,完了
O014541,C03659,販売代理店,2022-09-14,214200,完了
O014542,C02763,ECサイト,2025-01-03,592600,完了
O014543,C01759,直営店,2022-06-21,135800,完了
O014544,C04070,直営店,2024-06-05,309100,処理中
O014545,C00978,販売代理店,2024-06-11,190000,完了
O014546,C01715,ECサイト,2024-10-23,247700,完了
O014547,C01016,ECサイト,2023-08-03,67200,キャンセル
O014548,C03881,直営店,2024-06-20,24000,完了
O014549,C03040,販売代理店,2023-03-17,94100,完了
O014550,C02066,直営店,2025-01-18,327400,完了
O014551,C02215,販売代理店,2024-08-22,50400,完了
O014552,C03417,直営店,2023-03-19,298600,完了
O014553,C00319,ECサイト,2022-05-28,260100,完了
O014554,C00409,販売代理店,2024-11-25,125400,完了
O014555,C03680,販売代理店,2022-09-06,215300,完了
O014556,C00918,直営店,2024-03-12,292000,処理中
O014557,C03066,販売代理店,2024-12-06,191000,処理中
O014558,C02463,販売代理店,2024-03-10,174800,完了
O014559,C02453,直営店,2023-09-25,102200,完了
O014560,C00866,販売代理店,2022-11-08,217500,完了
O014561,C00815,販売代理店,2024-09-27,17800,完了
O014562,C04204,販売代理店,2024-10-17,243800,完了
O014563,C01152,直営店,2024-08-26,163200,完了
O014564,C03944,直営店,2024-04-16,316500,完了
O014565,C03159,販売代理店,2023-05-01,176900,完了
O014566,C02659,直営店,2024-01-25,142000,完了
