order_item_id,order_id,product_id,quantity,unit_price
OI0059306,O019708,P0039,7,15800
OI0059307,O019709,P0006,2,18800
OI0059308,O019709,P0041,1,20500
OI0059309,O019709,P0063,3,7300
OI0059310,O019709,P0002,1,18800
OI0059311,O019710,P0056,1,7200
OI0059312,O019711,P0081,6,12500
OI0059313,O019712,P0022,8,21200
OI0059314,O019712,P0085,7,8600
OI0059315,O019712,P0018,1,7200
OI0059316,O019712,P0025,2,5400
OI0059317,O019713,P0099,7,7400
OI0059318,O019713,P0087,4,11200
OI0059319,O019714,P0065,2,23200
OI0059320,O019714,P0007,8,16000
OI0059321,O019714,P0084,4,8800
OI0059322,O019715,P0001,2,12300
OI0059323,O019715,P0045,4,11200
OI0059324,O019715,P0053,1,14700
OI0059325,O019716,P0050,7,6900
OI0059326,O019716,P0008,5,16800
OI0059327,O019716,P0057,1,8900
OI0059328,O019716,P0035,8,15200
OI0059329,O019717,P0026,4,14600
OI0059330,O019717,P0020,2,9600
OI0059331,O019717,P0019,1,21400
OI0059332,O019718,P0055,3,22400
OI0059333,O019718,P0056,7,7200
OI0059334,O019718,P0083,4,26000
OI0059335,O019719,P0031,5,6900
OI0059336,O019719,P0021,6,18100
OI0059337,O019719,P0083,5,26000
OI0059338,O019719,P0074,1,15100
OI0059339,O019719,P0027,6,28700
OI0059340,O019720,P0022,3,21200
OI0059341,O019720,P0097,3,27000
OI0059342,O019720,P0057,4,8900
OI0059343,O019720,P0063,3,7300
OI0059344,O019720,P0006,3,18800
OI0059345,O019721,P0090,7,14800
OI0059346,O019721,P0003,8,12600
OI0059347,O019721,P0029,7,30000
OI0059348,O019721,P0004,6,26300
OI0059349,O019722,P0019,1,21400
OI0059350,O019722,P0062,1,12000
OI0059351,O019722,P0080,3,12300
OI0059352,O019723,P0049,1,18300
OI0059353,O019723,P0024,5,17500
OI0059354,O019723,P0091,3,18200
OI0059355,O019723,P0046,6,11000
OI0059356,O019723,P0086,7,15300
OI0059357,O019724,P0022,4,21200
OI0059358,O019724,P0077,7,10800
OI0059359,O019724,P0095,2,19500
OI0059360,O019724,P0040,8,20900
OI0059361,O019725,P0016,2,13800
OI0059362,O019726,P0078,5,15900
OI0059363,O019726,P0010,3,23100
OI0059364,O019726,P0028,3,14800
OI0059365,O019726,P0080,2,12300
OI0059366,O019726,P0047,8,19500
OI0059367,O019727,P0038,3,7300
OI0059368,O019727,P0038,2,7300
OI0059369,O019727,P0029,4,30000
OI0059370,O019728,P0086,7,15300
OI0059371,O019728,P0043,7,20300
OI0059372,O019729,P0018,6,7200
OI0059373,O019729,P0066,2,8800
OI0059374,O019729,P0024,3,17500
OI0059375,O019730,P0039,3,15800
OI0059376,O019730,P0036,8,19800
OI0059377,O019730,P0061,4,5300
OI0059378,O019730,P0048,1,22700
OI0059379,O019731,P0085,4,8600
OI0059380,O019731,P0081,8,12500
OI0059381,O019731,P0069,3,8000
OI0059382,O019731,P0014,4,11900
OI0059383,O019732,P0059,4,26900
OI0059384,O019732,P0012,7,12600
OI0059385,O019733,P0048,3,22700
OI0059386,O019733,P0045,6,11200
OI0059387,O019734,P0087,2,11200
OI0059388,O019734,P0049,2,18300
OI0059389,O019735,P0025,3,5400
OI0059390,O019735,P0076,4,18300
OI0059391,O019735,P0073,2,23100
OI0059392,O019735,P0052,3,28900
OI0059393,O019736,P0069,1,8000
OI0059394,O019736,P0015,8,28900
OI0059395,O019737,P0036,3,19800
OI0059396,O019737,P0093,6,23000
OI0059397,O019737,P0012,4,12600
OI0059398,O019737,P0018,6,7200
OI0059399,O019737,P0054,6,15300
OI0059400,O019738,P0035,8,15200
OI0059401,O019739,P0025,6,5400
OI0059402,O019739,P0039,5,15800
OI0059403,O019739,P0001,4,12300
OI0059404,O019739,P0047,3,19500
OI0059405,O019740,P0046,5,11000
OI0059406,O019740,P0041,7,20500
OI0059407,O019740,P0020,4,9600
OI0059408,O019740,P0098,6,5800
OI0059409,O019740,P0049,3,18300
OI0059410,O019741,P0008,3,16800
OI0059411,O019741,P0073,1,23100
OI0059412,O019742,P0015,5,28900
OI0059413,O019743,P0097,3,27000
OI0059414,O019743,P0100,6,27800
OI0059415,O019743,P0052,3,28900
OI0059416,O019743,P0091,2,18200
OI0059417,O019743,P0027,8,28700
OI0059418,O019744,P0050,3,6900
OI0059419,O019745,P0084,4,8800
OI0059420,O019745,P0056,4,7200
OI0059421,O019745,P0061,3,5300
OI0059422,O019745,P0046,8,11000
OI0059423,O019746,P0003,7,12600
OI0059424,O019747,P0055,2,22400
OI0059425,O019747,P0054,7,15300
OI0059426,O019747,P0030,4,5600
OI0059427,O019747,P0092,6,26800
OI0059428,O019747,P0085,2,8600
OI0059429,O019748,P0080,3,12300
OI0059430,O019748,P0059,8,26900
OI0059431,O019748,P0077,5,10800
OI0059432,O019748,P0062,6,12000
OI0059433,O019749,P0065,3,23200
OI0059434,O019749,P0048,1,22700
OI0059435,O019749,P0040,6,20900
OI0059436,O019749,P0076,6,18300
OI0059437,O019750,P0087,8,11200
OI0059438,O019750,P0018,5,7200
OI0059439,O019750,P0015,3,28900
OI0059440,O019750,P0093,2,23000
OI0059441,O019750,P0030,8,5600
OI0059442,O019751,P0064,2,19400
OI0059443,O019752,P0049,5,18300
OI0059444,O019752,P0032,6,20900
OI0059445,O019752,P0040,7,20900
OI0059446,O019752,P0011,5,7300
OI0059447,O019753,P0098,5,5800
OI0059448,O019753,P0079,7,28000
OI0059449,O019753,P0047,2,19500
OI0059450,O019754,P0065,4,23200
OI0059451,O019754,P0051,7,13700
OI0059452,O019754,P0097,1,27000
OI0059453,O019755,P0014,4,11900
OI0059454,O019756,P0049,5,18300
OI0059455,O019756,P0020,6,9600
OI0059456,O019756,P0071,3,19500
OI0059457,O019757,P0004,4,26300
OI0059458,O019757,P0080,2,12300
OI0059459,O019758,P0043,1,20300
OI0059460,O019759,P0063,2,7300
OI0059461,O019759,P0061,4,5300
OI0059462,O019759,P0073,6,23100
OI0059463,O019759,P0025,7,5400
OI0059464,O019760,P0070,3,15900
OI0059465,O019760,P0058,8,7700
OI0059466,O019760,P0041,5,20500
OI0059467,O019761,P0091,1,18200
OI0059468,O019762,P0027,4,28700
OI0059469,O019762,P0094,8,19100
OI0059470,O019762,P0074,3,15100
OI0059471,O019762,P0077,8,10800
OI0059472,O019762,P0044,7,28900
OI0059473,O019763,P0078,1,15900
OI0059474,O019763,P0067,1,24800
OI0059475,O019763,P0058,2,7700
OI0059476,O019764,P0058,6,7700
OI0059477,O019764,P0030,2,5600
OI0059478,O019764,P0032,8,20900
OI0059479,O019764,P0098,6,5800
OI0059480,O019764,P0011,4,7300
OI0059481,O019765,P0045,7,11200
OI0059482,O019765,P0084,8,8800
OI0059483,O019765,P0057,5,8900
OI0059484,O019765,P0082,1,15800
OI0059485,O019765,P0009,6,20100
OI0059486,O019766,P0008,4,16800
OI0059487,O019766,P0095,8,19500
OI0059488,O019766,P0011,8,7300
OI0059489,O019766,P0059,5,26900
OI0059490,O019767,P0018,1,7200
OI0059491,O019767,P0025,5,5400
OI0059492,O019767,P0086,7,15300
OI0059493,O019768,P0010,3,23100
OI0059494,O019768,P0078,6,15900
OI0059495,O019768,P0002,4,18800
OI0059496,O019768,P0039,8,15800
OI0059497,O019769,P0021,2,18100
OI0059498,O019769,P0071,8,19500
OI0059499,O019769,P0058,2,7700
OI0059500,O019769,P0040,5,20900
OI0059501,O019770,P0036,7,19800
OI0059502,O019770,P0024,5,17500
OI0059503,O019770,P0059,1,26900
OI0059504,O019770,P0030,4,5600
OI0059505,O019771,P0026,3,14600
OI0059506,O019771,P0096,2,7800
OI0059507,O019772,P0038,5,7300
OI0059508,O019772,P0036,6,19800
OI0059509,O019773,P0082,6,15800
OI0059510,O019774,P0099,1,7400
OI0059511,O019774,P0092,6,26800
OI0059512,O019774,P0077,6,10800
OI0059513,O019774,P0036,4,19800
OI0059514,O019775,P0024,2,17500
OI0059515,O019775,P0055,2,22400
OI0059516,O019775,P0066,5,8800
OI0059517,O019775,P0007,3,16000
OI0059518,O019775,P0015,2,28900
OI0059519,O019776,P0048,3,22700
OI0059520,O019776,P0098,6,5800
OI0059521,O019776,P0057,6,8900
OI0059522,O019776,P0044,2,28900
OI0059523,O019776,P0078,7,15900
OI0059524,O019777,P0044,5,28900
OI0059525,O019777,P0011,8,7300
OI0059526,O019777,P0059,3,26900
OI0059527,O019778,P0058,5,7700
OI0059528,O019779,P0054,1,15300
OI0059529,O019779,P0083,5,26000
OI0059530,O019779,P0006,6,18800
OI0059531,O019779,P0097,4,27000
OI0059532,O019780,P0020,2,9600
OI0059533,O019780,P0100,3,27800
OI0059534,O019780,P0081,3,12500
OI0059535,O019780,P0096,7,7800
OI0059536,O019780,P0014,7,11900
OI0059537,O019781,P0084,4,8800
OI0059538,O019781,P0060,6,9300
OI0059539,O019781,P0080,3,12300
OI0059540,O019781,P0025,5,5400
OI0059541,O019782,P0093,6,23000
OI0059542,O019782,P0010,6,23100
OI0059543,O019782,P0091,3,18200
OI0059544,O019782,P0065,4,23200
OI0059545,O019783,P0052,4,28900
OI0059546,O019783,P0071,5,19500
OI0059547,O019783,P0039,1,15800
OI0059548,O019784,P0046,8,11000
OI0059549,O019785,P0073,8,23100
OI0059550,O019786,P0005,8,24300
OI0059551,O019787,P0038,1,7300
OI0059552,O019787,P0063,7,7300
OI0059553,O019787,P0099,7,7400
OI0059554,O019788,P0047,4,19500
OI0059555,O019788,P0065,6,23200
OI0059556,O019788,P0034,1,24900
OI0059557,O019788,P0033,2,20600
OI0059558,O019789,P0062,4,12000
OI0059559,O019790,P0058,3,7700
OI0059560,O019790,P0098,4,5800
OI0059561,O019791,P0086,8,15300
OI0059562,O019791,P0097,5,27000
OI0059563,O019791,P0034,3,24900
OI0059564,O019791,P0043,3,20300
OI0059565,O019791,P0005,1,24300
OI0059566,O019792,P0050,8,6900
OI0059567,O019792,P0007,3,16000
OI0059568,O019792,P0026,6,14600
OI0059569,O019793,P0047,2,19500
OI0059570,O019793,P0019,5,21400
OI0059571,O019793,P0008,5,16800
OI0059572,O019793,P0094,7,19100
OI0059573,O019793,P0012,2,12600
OI0059574,O019794,P0030,1,5600
OI0059575,O019795,P0053,8,14700
OI0059576,O019795,P0006,4,18800
OI0059577,O019795,P0076,2,18300
OI0059578,O019795,P0054,2,15300
OI0059579,O019795,P0070,5,15900
OI0059580,O019796,P0017,5,12500
OI0059581,O019796,P0049,5,18300
OI0059582,O019797,P0053,7,14700
OI0059583,O019797,P0086,3,15300
OI0059584,O019797,P0016,2,13800
OI0059585,O019798,P0062,8,12000
OI0059586,O019798,P0024,1,17500
OI0059587,O019798,P0002,8,18800
OI0059588,O019798,P0085,2,8600
OI0059589,O019799,P0046,2,11000
OI0059590,O019799,P0002,5,18800
OI0059591,O019799,P0012,5,12600
OI0059592,O019800,P0010,5,23100
OI0059593,O019800,P0093,8,23000
OI0059594,O019801,P0056,4,7200
OI0059595,O019802,P0096,5,7800
OI0059596,O019802,P0063,7,7300
OI0059597,O019802,P0002,2,18800
OI0059598,O019802,P0050,4,6900
OI0059599,O019802,P0097,4,27000
OI0059600,O019803,P0080,3,12300
OI0059601,O019803,P0096,7,7800
OI0059602,O019803,P0056,3,7200
OI0059603,O019803,P0025,3,5400
OI0059604,O019803,P0064,7,19400
OI0059605,O019804,P0006,8,18800
OI0059606,O019804,P0077,7,10800
OI0059607,O019804,P0014,8,11900
OI0059608,O019804,P0002,3,18800
OI0059609,O019804,P0077,4,10800
OI0059610,O019805,P0054,3,15300
OI0059611,O019805,P0047,8,19500
OI0059612,O019805,P0036,4,19800
OI0059613,O019806,P0082,8,15800
OI0059614,O019807,P0022,1,21200
OI0059615,O019807,P0043,8,20300
OI0059616,O019808,P0091,1,18200
OI0059617,O019808,P0036,1,19800
OI0059618,O019808,P0080,2,12300
OI0059619,O019808,P0062,1,12000
OI0059620,O019809,P0043,5,20300
OI0059621,O019809,P0076,4,18300
OI0059622,O019810,P0049,3,18300
OI0059623,O019810,P0069,5,8000
OI0059624,O019810,P0046,1,11000
OI0059625,O019811,P0005,8,24300
OI0059626,O019811,P0038,3,7300
OI0059627,O019811,P0072,5,7500
OI0059628,O019811,P0007,2,16000
OI0059629,O019811,P0063,6,7300
OI0059630,O019812,P0070,7,15900
OI0059631,O019812,P0024,3,17500
OI0059632,O019812,P0079,8,28000
OI0059633,O019812,P0029,2,30000
OI0059634,O019812,P0099,7,7400
OI0059635,O019813,P0004,2,26300
OI0059636,O019813,P0012,2,12600
OI0059637,O019813,P0097,7,27000
OI0059638,O019813,P0016,8,13800
OI0059639,O019814,P0074,7,15100
OI0059640,O019814,P0024,7,17500
OI0059641,O019814,P0010,1,23100
OI0059642,O019815,P0054,8,15300
OI0059643,O019815,P0067,8,24800
OI0059644,O019815,P0028,2,14800
OI0059645,O019816,P0046,1,11000
OI0059646,O019817,P0063,1,7300
OI0059647,O019817,P0039,6,15800
OI0059648,O019818,P0048,1,22700
OI0059649,O019818,P0002,5,18800
OI0059650,O019818,P0020,8,9600
OI0059651,O019818,P0027,6,28700
OI0059652,O019818,P0036,1,19800
OI0059653,O019819,P0076,1,18300
OI0059654,O019819,P0043,5,20300
OI0059655,O019819,P0031,6,6900
OI0059656,O019820,P0092,1,26800
OI0059657,O019821,P0029,2,30000
OI0059658,O019821,P0041,3,20500
OI0059659,O019822,P0048,1,22700
OI0059660,O019822,P0091,7,18200
OI0059661,O019823,P0064,7,19400
OI0059662,O019824,P0047,4,19500
OI0059663,O019825,P0040,7,20900
OI0059664,O019826,P0080,4,12300
OI0059665,O019826,P0029,1,30000
OI0059666,O019827,P0090,7,14800
OI0059667,O019827,P0038,1,7300
OI0059668,O019827,P0068,7,25800
OI0059669,O019828,P0097,3,27000
OI0059670,O019828,P0086,4,15300
OI0059671,O019828,P0080,3,12300
OI0059672,O019828,P0010,3,23100
OI0059673,O019828,P0065,5,23200
OI0059674,O019829,P0058,1,7700
OI0059675,O019829,P0095,6,19500
OI0059676,O019829,P0048,2,22700
OI0059677,O019829,P0009,1,20100
OI0059678,O019830,P0048,4,22700
OI0059679,O019831,P0023,5,25600
OI0059680,O019831,P0011,1,7300
OI0059681,O019831,P0071,8,19500
OI0059682,O019831,P0079,3,28000
OI0059683,O019832,P0060,8,9300
OI0059684,O019832,P0005,1,24300
OI0059685,O019832,P0032,3,20900
OI0059686,O019832,P0077,2,10800
OI0059687,O019832,P0097,8,27000
OI0059688,O019833,P0083,1,26000
OI0059689,O019833,P0027,6,28700
OI0059690,O019834,P0085,8,8600
OI0059691,O019834,P0011,8,7300
OI0059692,O019834,P0075,8,27300
OI0059693,O019835,P0061,2,5300
OI0059694,O019835,P0076,4,18300
OI0059695,O019835,P0004,5,26300
OI0059696,O019835,P0070,7,15900
OI0059697,O019836,P0005,2,24300
OI0059698,O019836,P0047,3,19500
OI0059699,O019837,P0033,5,20600
OI0059700,O019837,P0084,7,8800
OI0059701,O019837,P0009,4,20100
OI0059702,O019837,P0009,7,20100
OI0059703,O019837,P0013,7,25800
OI0059704,O019838,P0050,7,6900
OI0059705,O019838,P0087,8,11200
OI0059706,O019838,P0031,7,6900
OI0059707,O019838,P0031,2,6900
OI0059708,O019838,P0011,2,7300
OI0059709,O019839,P0039,4,15800
OI0059710,O019840,P0065,4,23200
OI0059711,O019840,P0008,6,16800
OI0059712,O019840,P0088,3,22000
OI0059713,O019840,P0047,2,19500
OI0059714,O019841,P0007,5,16000
OI0059715,O019842,P0100,8,27800
OI0059716,O019842,P0048,6,22700
OI0059717,O019843,P0065,1,23200
OI0059718,O019843,P0054,8,15300
OI0059719,O019843,P0034,8,24900
OI0059720,O019843,P0093,4,23000
OI0059721,O019843,P0030,3,5600
OI0059722,O019844,P0058,4,7700
OI0059723,O019845,P0095,8,19500
OI0059724,O019846,P0071,7,19500
OI0059725,O019846,P0047,6,19500
OI0059726,O019846,P0051,3,13700
OI0059727,O019846,P0028,1,14800
OI0059728,O019846,P0065,2,23200
OI0059729,O019847,P0092,6,26800
OI0059730,O019847,P0061,1,5300
OI0059731,O019847,P0031,6,6900
OI0059732,O019848,P0083,3,26000
OI0059733,O019849,P0019,4,21400
OI0059734,O019849,P0013,1,25800
OI0059735,O019849,P0094,4,19100
OI0059736,O019850,P0003,2,12600
OI0059737,O019850,P0009,3,20100
OI0059738,O019850,P0072,2,7500
OI0059739,O019850,P0015,5,28900
OI0059740,O019850,P0017,1,12500
OI0059741,O019851,P0067,8,24800
OI0059742,O019851,P0018,7,7200
OI0059743,O019852,P0014,4,11900
OI0059744,O019852,P0090,1,14800
OI0059745,O019852,P0053,4,14700
OI0059746,O019852,P0087,3,11200
OI0059747,O019852,P0006,1,18800
OI0059748,O019853,P0032,6,20900
OI0059749,O019854,P0017,7,12500
OI0059750,O019855,P0094,5,19100
OI0059751,O019855,P0068,8,25800
OI0059752,O019856,P0026,3,14600
OI0059753,O019856,P0058,7,7700
OI0059754,O019856,P0066,8,8800
OI0059755,O019857,P0082,3,15800
OI0059756,O019857,P0096,4,7800
OI0059757,O019857,P0100,7,27800
OI0059758,O019857,P0084,6,8800
OI0059759,O019857,P0070,1,15900
OI0059760,O019858,P0097,1,27000
OI0059761,O019858,P0015,8,28900
OI0059762,O019859,P0083,6,26000
OI0059763,O019859,P0018,6,7200
OI0059764,O019859,P0009,4,20100
OI0059765,O019860,P0073,3,23100
OI0059766,O019860,P0057,1,8900
OI0059767,O019861,P0025,7,5400
OI0059768,O019861,P0024,8,17500
OI0059769,O019861,P0068,3,25800
OI0059770,O019861,P0073,2,23100
OI0059771,O019861,P0055,3,22400
OI0059772,O019862,P0003,5,12600
OI0059773,O019862,P0081,2,12500
OI0059774,O019862,P0067,4,24800
OI0059775,O019862,P0048,6,22700
OI0059776,O019862,P0058,3,7700
OI0059777,O019863,P0064,2,19400
OI0059778,O019864,P0002,1,18800
OI0059779,O019864,P0053,2,14700
OI0059780,O019865,P0070,6,15900
OI0059781,O019866,P0096,3,7800
OI0059782,O019867,P0032,4,20900
OI0059783,O019868,P0037,6,16100
OI0059784,O019868,P0058,1,7700
OI0059785,O019869,P0020,3,9600
OI0059786,O019869,P0057,4,8900
OI0059787,O019869,P0065,8,23200
OI0059788,O019869,P0038,2,7300
OI0059789,O019870,P0098,5,5800
OI0059790,O019870,P0071,2,19500
OI0059791,O019871,P0030,3,5600
OI0059792,O019871,P0095,8,19500
OI0059793,O019872,P0011,2,7300
OI0059794,O019872,P0037,5,16100
OI0059795,O019872,P0040,1,20900
OI0059796,O019872,P0021,4,18100
OI0059797,O019873,P0048,5,22700
OI0059798,O019873,P0040,7,20900
OI0059799,O019873,P0081,2,12500
OI0059800,O019873,P0082,8,15800
OI0059801,O019874,P0031,2,6900
OI0059802,O019874,P0098,6,5800
OI0059803,O019875,P0011,6,7300
OI0059804,O019876,P0017,5,12500
OI0059805,O019876,P0080,7,12300
OI0059806,O019876,P0090,1,14800
OI0059807,O019877,P0021,3,18100
OI0059808,O019877,P0015,8,28900
OI0059809,O019877,P0097,6,27000
OI0059810,O019877,P0013,8,25800
OI0059811,O019878,P0061,2,5300
OI0059812,O019878,P0078,6,15900
OI0059813,O019879,P0067,4,24800
OI0059814,O019880,P0068,5,25800
OI0059815,O019880,P0024,2,17500
OI0059816,O019880,P0004,3,26300
OI0059817,O019880,P0009,6,20100
OI0059818,O019881,P0014,2,11900
OI0059819,O019881,P0053,3,14700
OI0059820,O019881,P0039,2,15800
OI0059821,O019882,P0047,2,19500
OI0059822,O019882,P0019,5,21400
OI0059823,O019882,P0021,2,18100
OI0059824,O019883,P0029,4,30000
OI0059825,O019883,P0016,8,13800
OI0059826,O019883,P0004,5,26300
OI0059827,O019884,P0089,7,7300
OI0059828,O019884,P0066,8,8800
OI0059829,O019884,P0098,2,5800
OI0059830,O019884,P0065,2,23200
OI0059831,O019885,P0005,3,24300
OI0059832,O019885,P0052,5,28900
OI0059833,O019885,P0092,1,26800
OI0059834,O019886,P0087,1,11200
OI0059835,O019886,P0013,2,25800
OI0059836,O019886,P0066,7,8800
OI0059837,O019886,P0083,6,26000
OI0059838,O019886,P0015,5,28900
OI0059839,O019887,P0057,2,8900
OI0059840,O019887,P0015,4,28900
OI0059841,O019887,P0044,6,28900
OI0059842,O019887,P0083,7,26000
OI0059843,O019887,P0062,3,12000
OI0059844,O019888,P0075,6,27300
OI0059845,O019888,P0069,6,8000
OI0059846,O019888,P0096,8,7800
OI0059847,O019888,P0098,5,5800
OI0059848,O019889,P0030,5,5600
OI0059849,O019889,P0068,1,25800
OI0059850,O019889,P0086,8,15300
OI0059851,O019889,P0053,4,14700
OI0059852,O019889,P0024,4,17500
OI0059853,O019890,P0025,1,5400
OI0059854,O019890,P0077,1,10800
OI0059855,O019891,P0004,4,26300
OI0059856,O019892,P0074,4,15100
OI0059857,O019893,P0018,4,7200
OI0059858,O019893,P0064,6,19400
OI0059859,O019893,P0027,4,28700
OI0059860,O019894,P0021,3,18100
OI0059861,O019894,P0009,1,20100
OI0059862,O019894,P0079,4,28000
OI0059863,O019894,P0089,3,7300
OI0059864,O019895,P0063,5,7300
OI0059865,O019895,P0044,8,28900
OI0059866,O019895,P0054,5,15300
OI0059867,O019895,P0028,5,14800
OI0059868,O019896,P0050,6,6900
OI0059869,O019896,P0045,3,11200
OI0059870,O019896,P0029,7,30000
OI0059871,O019897,P0011,3,7300
OI0059872,O019897,P0094,3,19100
OI0059873,O019897,P0027,8,28700
OI0059874,O019897,P0010,8,23100
OI0059875,O019898,P0097,3,27000
OI0059876,O019898,P0097,6,27000
OI0059877,O019898,P0071,7,19500
OI0059878,O019898,P0045,1,11200
OI0059879,O019898,P0071,5,19500
OI0059880,O019899,P0093,3,23000
OI0059881,O019899,P0007,7,16000
OI0059882,O019900,P0056,5,7200
OI0059883,O019900,P0063,8,7300
OI0059884,O019900,P0063,6,7300
OI0059885,O019900,P0011,5,7300
OI0059886,O019900,P0007,7,16000
OI0059887,O019901,P0074,4,15100
OI0059888,O019901,P0044,7,28900
OI0059889,O019902,P0076,6,18300
OI0059890,O019902,P0028,6,14800
OI0059891,O019902,P0046,1,11000
OI0059892,O019902,P0022,2,21200
OI0059893,O019903,P0019,3,21400
OI0059894,O019903,P0100,4,27800
OI0059895,O019903,P0011,6,7300
OI0059896,O019904,P0049,4,18300
OI0059897,O019904,P0023,8,25600
OI0059898,O019904,P0008,2,16800
OI0059899,O019905,P0046,4,11000
OI0059900,O019905,P0013,4,25800
OI0059901,O019905,P0078,4,15900
OI0059902,O019905,P0008,5,16800
OI0059903,O019905,P0055,5,22400
OI0059904,O019906,P0005,4,24300
OI0059905,O019906,P0074,3,15100
OI0059906,O019907,P0055,8,22400
OI0059907,O019907,P0062,5,12000
OI0059908,O019907,P0021,3,18100
OI0059909,O019907,P0041,8,20500
OI0059910,O019907,P0026,4,14600
OI0059911,O019908,P0055,7,22400
OI0059912,O019908,P0042,6,26600
OI0059913,O019908,P0061,2,5300
OI0059914,O019909,P0100,3,27800
OI0059915,O019909,P0022,4,21200
OI0059916,O019909,P0038,4,7300
OI0059917,O019909,P0005,3,24300
OI0059918,O019910,P0032,4,20900
OI0059919,O019910,P0044,2,28900
OI0059920,O019910,P0026,3,14600
OI0059921,O019910,P0018,4,7200
OI0059922,O019911,P0090,8,14800
OI0059923,O019911,P0059,2,26900
OI0059924,O019911,P0090,7,14800
OI0059925,O019912,P0014,8,11900
OI0059926,O019912,P0012,7,12600
OI0059927,O019912,P0039,7,15800
OI0059928,O019913,P0010,5,23100
OI0059929,O019913,P0047,1,19500
OI0059930,O019914,P0083,4,26000
OI0059931,O019914,P0026,5,14600
OI0059932,O019914,P0045,7,11200
OI0059933,O019914,P0031,3,6900
OI0059934,O019914,P0024,8,17500
OI0059935,O019915,P0100,7,27800
OI0059936,O019915,P0100,1,27800
OI0059937,O019915,P0042,3,26600
OI0059938,O019916,P0031,5,6900
OI0059939,O019916,P0077,8,10800
OI0059940,O019916,P0019,7,21400
OI0059941,O019916,P0087,6,11200
OI0059942,O019916,P0050,1,6900
OI0059943,O019917,P0065,8,23200
